t,event,slug,data
142.1833,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [200.6, 200.4, 26.6], ""reason"": ""circle evidence: circ=0.95 sect=0.00 dome=0.49 flank=25.9mm elong=1.0 h/w=0.13"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
142.3833,escapement_release,plate,"{""carrier"": 7, ""zone"": ""D"", ""t_land_est"": 143.305, ""len_m"": 0.201, ""bias"": 0.0}"
143.2333,induction_landed,plate,"{""carrier"": 7, ""offset_m"": -0.0443}"
143.2333,routing_cmd,plate,"{""zone"": ""D"", ""carrier"": 7}"
146.1167,tilt_cmd,plate,"{""carrier"": 7, ""station"": ""D"", ""target_deg"": 37.85}"
146.5667,tilt_full,plate,"{""carrier"": 7, ""tilt_ms"": 450.0}"
147.55,discharge_confirmed,plate,"{""carrier"": 7, ""station"": ""D"", ""latency_ms"": 1266.7}"
147.7167,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.996, 2.493, 0.253]}"
156.0,jam_detected,bl_pent_d,"{""zone"": ""D"", ""pos"": [8.808, 2.505, 0.303]}"
156.0,jam_locate_rejected,bl_pent_d,"{""cam_pos"": [7.982, 2.325, 0.399], ""err_mm"": 845.3}"
156.0,jam_located_state_observer,bl_pent_d,
156.0,recovery_started,bl_pent_d,"{""zone"": ""D""}"
156.95,attached,bl_pent_d,
158.0667,released,bl_pent_d,"{""zone"": ""D"", ""cycle_s"": 2.067}"
159.1333,job_done,bl_pent_d,
159.1333,recovery_done,bl_pent_d,"{""attempts"": 1}"
159.15,item_delivered,bl_pent_d,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.752, 2.443, 0.26]}"
